id,tokens,ner_tags
 97,"['Overigens', 'maakt', 'Invensys', 'zelf', 'het', 'ook', 'niet', 'al', 'te', 'goed', '.']","[5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5]"
 98,"['Dat', 'bedrijf', 'is', 'ontstaan', 'uit', 'de', 'fusie', 'van', 'Siebe', 'en', 'BTR', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 6, 5]"
 99,"['Invensys', 'kan', 'de', 'software', 'van', 'Baan', 'goed', 'gebruiken', 'als', 'aanvulling', 'op', 'zijn', 'controlesystemen', 'voor', 'fabrieken', 'en', 'installaties', '.']","[6, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 100,"['Invensys', 'biedt', '858', 'miljoen', 'euro', 'voor', 'Baan', ',', 'ofwel', '2,85', 'euro', 'per', 'aandeel', 'in', 'contanten', '.']","[6, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 101,"['Baan', 'in', 'Britse', 'handen']","[6, 5, 8, 5]"
 102,"['De', 'ingehuurde', 'zakenbank', 'Lazard', 'Frères', 'leurde', 'al', 'sinds', 'januari', 'met', 'het', 'softwarebedrijf', '.']","[5, 5, 5, 6, 4, 5, 5, 5, 5, 5, 5, 5, 5]"
 103,"['Het', 'aandeel', 'Baan', 'steeg', 'woensdag', '13', 'procent', 'tot', '2,97', 'euro', ',', 'terwijl', 'Invensys', '13', 'procent', 'moest', 'inleveren', 'tot', '230', 'pence', '.']","[5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5]"
 104,"['De', 'oprichters', 'van', 'het', 'bedrijf', ',', 'de', 'gebroeders', 'Jan', 'en', 'Paul', 'Baan', ',', 'hebben', 'toegezegd', 'hun', 'aandelen', 'aan', 'Invensys', 'te', 'zullen', 'verkopen', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 3, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5]"
 105,"['Tegelijk', 'met', 'de', 'overname', 'van', 'Baan', 'maakte', 'het', 'Britse', 'bedrijf', 'een', 'verlies', 'van', '238', 'miljoen', 'pond', 'bekend', ',', 'meer', 'dan', 'het', 'dubbele', 'dan', 'een', 'jaar', 'eerder', '.']","[5, 5, 5, 5, 5, 6, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 106,"['Baan', 'was', 'ooit', 'een', 'van', 'de', 'best', 'presterende', 'aandelen', 'in', 'Europa', ',', 'maar', 'is', 'in', 'twee', 'jaar', 'tijd', '90', 'procent', 'van', 'zijn', 'waarde', 'kwijtgeraakt', 'door', 'aanhoudende', 'verliezen', 'en', 'managementsproblemen', '.']","[6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 107,"['De', 'Morgen']","[6, 4]"
 108,"['Invensys', 'wil', 'het', 'bedrijf', 'grondig', 'reorganiseren', 'en', 'trekt', 'daar', '400', 'miljoen', 'euro', 'voor', 'uit', '.']","[6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 109,"['Het', 'is', 'de', 'bedoeling', 'dat', 'de', 'naam', 'Baan', 'blijft', 'bestaan', ',', 'maar', 'als', 'onderdeel', 'van', 'Invensys', 'Software', 'and', 'Systems', '.']","[5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 6, 4, 4, 4, 5]"
 110,['Bloomberg'],[6]
 111,"['De', 'Nederlandse', 'softwaremaker', 'Baan', 'wordt', 'opgekocht', 'door', 'het', 'Britse', 'Invensys', '.']","[5, 8, 5, 6, 5, 5, 5, 5, 8, 6, 5]"
 112,"['We', 'willen', 'dat', 'snel', 'doen', '""', ',', 'aldus', 'directievoorzitter', 'Allen', 'Yurko', 'van', 'Invensys', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 6, 5]"
 113,"['De', 'Financiële', 'Morgen']","[8, 2, 2]"
 114,"['-DOCSTART-', 'Terugkeer', 'Elián', 'naar', 'Cuba', 'stap', 'dichterbij']","[5, 5, 1, 5, 7, 5, 5]"
 115,"['In', 'de', 'Joegoslavische', 'republiek', 'Servië', 'zijn', 'de', 'afgelopen', 'tijd', 'verscheidene', 'hoge', 'functionarissen', 'en', 'criminelen', 'vermoord', ',', 'maar', 'het', 'is', 'voor', 'het', 'eerst', 'dat', 'iets', 'dergelijks', 'gebeurt', 'in', 'Montenegro', ',', 'de', 'andere', 'republiek', 'in', 'de', 'Joegoslavische', 'Federatie', '.']","[5, 5, 8, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 7, 0, 5]"
 116,"['De', 'terugkeer', 'van', 'het', 'Cubaanse', 'bootvluchtelingetje', 'Elián', 'González', 'uit', 'de', 'Verenigde', 'Staten', 'naar', 'zijn', 'vaderland', 'is', 'gisteren', 'een', 'stap', 'dichterbij', 'gekomen', '.']","[5, 5, 5, 5, 8, 5, 1, 3, 5, 5, 7, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 117,"['De', 'familie', 'gaat', 'nu', 'bij', 'het', 'Hooggerechtshof', 'in', 'beroep', '.']","[5, 5, 5, 5, 5, 5, 6, 5, 5, 5]"
 118,"['De', 'Hammersmith-brug', 'in', 'het', 'westen', 'van', 'Londen', 'is', 'gisteren', 'beschadigd', 'geraakt', 'door', 'een', 'bomexplosie', '.']","[5, 7, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5]"
 119,"['Bom', 'ontploft', 'onder', 'Londense', 'brug']","[5, 5, 5, 8, 5]"
 120,['Buitenland'],[8]
 121,"['Het', 'prowesterse', 'Montenegro', 'probeert', 'een', 'onafhankelijke', 'koers', 'te', 'varen', 'van', 'het', 'Servië', 'van', 'Slobodan', 'Milosevic', '.']","[5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 1, 3, 5]"
 122,"['De', 'politie', 'ontdekte', 'een', 'klein', 'explosief', 'dat', 'bevestigd', 'was', 'aan', 'een', 'steunbalk', 'van', 'de', 'brug', 'die', 'beide', 'oevers', 'van', 'de', 'rivier', 'Theems', 'met', 'elkaar', 'verbindt', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5]"
 123,"['De', 'Noord-Ierse', 'unionisten', 'wijzen', 'met', 'een', 'beschuldigende', 'vinger', 'naar', 'republikeinse', 'splinterbewegingen', ',', 'omdat', 'het', 'Iers', 'Republikeins', 'Leger', '(', 'IRA', ')', 'in', '1996', 'ook', 'al', 'een', 'mislukte', 'aanslag', 'op', 'de', 'brug', 'pleegde', '.']","[5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 124,"['De', 'uitspraak', 'van', 'de', 'rechter', 'was', 'de', 'laatste', 'ontwikkeling', 'in', 'de', 'rechtszaak', 'die', 'Eliáns', 'familie', 'uit', 'Miami', 'had', 'aangespannen', 'om', 'het', 'kind', 'in', 'de', 'VS', 'te', 'houden', ',', 'waar', 'het', 'na', 'zijn', 'dramatische', 'schipbreuk', 'werd', 'opgevangen', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 125,"['Een', 'hof', 'van', 'beroep', 'in', 'Atlanta', 'besloot', 'dat', 'de', 'zesjarige', 'jongen', 'niet', 'gerechtigd', 'is', 'zelf', 'asiel', 'aan', 'te', 'vragen', 'in', 'de', 'VS', '.']","[5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5]"
 126,"['De', 'veiligheidsadviseur', 'van', 'president', 'Djukanovic', 'van', 'Montenegro', 'is', 'door', 'onbekenden', 'in', 'de', 'hoofdstad', 'Podgorica', 'doodgeschoten', '.']","[5, 5, 5, 5, 1, 5, 7, 5, 5, 5, 5, 5, 5, 7, 5, 5]"
 127,"['Tot', 'in', 'die', 'zaak', 'uitspraak', 'is', 'gedaan', ',', 'moet', 'de', 'jongen', 'in', 'de', 'Verenigde', 'Staten', 'blijven', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 0, 5, 5]"
 128,"['De', 'politie', 'vond', 'het', 'lijk', 'van', 'Goran', 'Zugic', 'in', 'de', 'tuin', 'bij', 'zijn', 'woning', ',', 'nadat', 'een', 'buurtbewoner', 'geweerschoten', 'had', 'gehoord', '.']","[5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 129,"['Medewerker', 'van', 'president', 'van', 'Montenegro', 'vermoord']","[5, 5, 5, 5, 7, 5]"
 130,"['De', 'politie', 'onderzoekt', 'of', 'de', 'mislukte', 'aanslag', 'het', 'werk', 'is', 'van', 'dissidente', 'paramilitairen', 'uit', 'Noord-Ierland', ',', 'die', 'zich', 'verzetten', 'tegen', 'het', 'zelfbestuur', 'dat', 'deze', 'week', 'aan', 'de', 'provincie', 'werd', 'teruggeven', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 131,"['De', 'Morgen']","[6, 4]"
 132,['Wasserbillig'],[7]
 133,"['Daarnaast', 'werd', '--', 'naast', 'vijf', 'Franse', ',', 'drie', 'Duitse', 'en', 'een', 'Italiaans', 'gijzelaartjes', '--', 'ook', 'een', 'Belgisch', 'meisje', 'van', 'acht', 'vastgehouden', '.']","[5, 5, 5, 5, 5, 8, 5, 5, 8, 5, 5, 8, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5]"
 134,"['Donderdagochtend', 'om', 'halfnegen', 'verstreek', 'het', 'ultimatum', 'waarin', 'Bejoui', 'een', 'minibus', 'naar', 'de', 'luchthaven', 'en', 'een', 'vliegtuig', 'richting', 'Libië', 'eiste', '.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5]"
 135,"['De', 'man', 'hield', 'de', 'kinderen', 'en', 'begeleiders', 'gevangen', 'in', 'het', 'kinderdagverblijf', 'in', 'Wasserbillig', ',', 'een', 'plaatsje', 'in', 'het', 'Groothertogdom', 'Luxemburg', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 7, 0, 5]"
 136,"['De', 'gijzeling', 'van', 'vijfentwintig', 'kinderen', 'en', 'twee', 'begeleiders', 'in', 'het', 'Luxemburgse', 'is', 'gisterenavond', 'iets', 'over', 'zeven', 'uur', 'goed', 'afgelopen', 'voor', 'de', 'gijzelaars', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 137,"['Cathy', 'Galle']","[1, 3]"
 138,"['Dertien', 'van', 'de', 'kinderen', 'zijn', 'van', 'Portugese', 'afkomst', '.']","[5, 5, 5, 5, 5, 5, 8, 5, 5]"
 139,"['Algemeen', '(', '1', '&', '3', ')']","[8, 5, 5, 5, 5, 5]"
 140,"['Scherpschutter', 'maakt', 'einde', 'aan', 'gijzeling', 'in', 'Wasserbillig']","[5, 5, 5, 5, 5, 5, 7]"
 141,"['An', 'Bruyninckx']","[1, 3]"
 142,"['De', 'Morgen']","[6, 4]"
 143,"['Hij', 'zou', 'ook', '60', 'miljoen', 'Belgische', 'frank', '(', '1,5', 'miljoen', 'euro', ')', 'gevraagd', 'hebben', '.']","[5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 144,"['De', 'gijzelnemer', ',', 'de', '39-jarige', 'Negi', 'Bejoui', ',', 'is', 'door', 'een', 'scherpschutter', 'neergeschoten', '.']","[5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5]"
 145,"['-DOCSTART-', 'In', 'april', 'vorig', 'jaar', 'was', 'er', 'commotie', 'rond', 'het', 'dossier', 'toen', 'Steve', 'Stevaert', '(', 'SP', ')', ',', 'toen', 'nog', 'minister', 'van', 'Ruimtelijke', 'Ordening', ',', 'het', 'bewuste', 'BPA', 'introk', 'nadat', 'de', 'auditeur', 'bij', 'de', 'Raad', 'van', 'State', 'adviseerde', 'om', 'het', 'te', 'vernietigen', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 6, 5, 5, 5, 5, 5, 5, 6, 4, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 6, 4, 4, 5, 5, 5, 5, 5, 5]"
 146,"['Volgens', 'de', 'raadsman', 'van', 'Floralux', 'sprak', 'het', 'hof', 'van', 'beroep', 'geen', 'sanctie', 'uit', 'omdat', 'dat', 'na', 'al', 'die', 'jaren', 'niet', 'langer', 'zinvol', 'zou', 'zijn', '.']","[5, 5, 5, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 147,"['De', 'zaak-Floralux', 'sleept', 'al', 'jaren', 'aan', 'en', 'draait', 'rond', 'een', 'bestemmingswijziging', 'die', 'op', 'maat', 'van', 'het', 'bedrijf', 'werd', 'doorgevoerd', ',', 'en', 'toeliet', 'dat', 'de', 'plantenkweker', 'zich', 'tot', 'een', 'tuincentrum', 'van', 'supermarktomvang', 'kon', 'uitbouwen', 'in', 'wat', 'aanvankelijk', 'landbouwgebied', 'was', '.']","[5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 148,"['Floralux', 'moet', 'dus', 'niet', 'inkrimpen', 'noch', 'schadevergoeding', 'betalen', 'aan', 'Dadiflor', '.']","[6, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5]"
 149,"['Een', 'door', 'het', 'Hoog', 'Comité', 'van', 'Toezicht', 'in', 'beslag', 'genomen', 'fax', 'van', 'haar', 'advocaat', 'aan', 'zijn', 'cliënt', 'laat', 'geen', 'twijfel', 'bestaan', 'over', 'de', 'rol', 'van', 'het', 'schepencollege', 'in', 'deze', '.']","[5, 5, 5, 6, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 150,"['Zaakvoerster', 'Christiane', 'Vandenbussche', 'werd', 'er', 'daarbij', 'van', 'verdacht', 'CVP-schepen', 'van', 'Ruimtelijke', 'Ordening', 'te', 'zijn', 'geworden', 'om', 'het', 'betrokken', ""'"", 'BPA', 'Kezelberg', ""'"", 'zelf', 'te', 'realiseren', '.']","[5, 1, 3, 5, 5, 5, 5, 5, 8, 5, 6, 4, 5, 5, 5, 5, 5, 5, 5, 8, 2, 5, 5, 5, 5, 5]"
 151,"['Algemeen', '(', '1', '&', '3', ')']","[8, 5, 5, 5, 5, 5]"
 152,"['De', 'Morgen']","[6, 4]"
 153,"['Ook', 'alle', 'burgerlijke', 'vorderingen', 'van', 'de', 'tegenpartij', ',', 'concurrent', 'Dadiflor', ',', 'zijn', 'verworpen', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5]"
 154,"['Sybille', 'Decoo']","[1, 3]"
 155,"['Het', 'hof', 'van', 'beroep', 'in', 'Antwerpen', 'vindt', 'dat', 'er', 'in', 'de', 'zaak', 'van', 'het', 'omstreden', 'tuincentrum', 'Floralux', 'in', 'het', 'West-Vlaamse', 'Dadizele', 'sprake', 'is', 'geweest', 'van', 'belangenvermenging', 'maar', 'oordeelde', 'het', 'niet', 'nodig', 'zaakvoerster', 'Christiane', 'Vandenbussche', 'daarvoor', 'te', 'straffen', '.']","[5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 8, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
 156,"['Antwerpen', '/', 'Dadizele']","[7, 5, 7]"
 157,"['Door', 'Floralux', 'weliswaar', 'te', 'veroordelen', 'voor', ""'"", 'belangenneming', ""'"", 'heeft', 'het', 'hof', 'het', 'politieke', 'lobbywerk', 'aan', 'de', 'kaak', 'willen', 'stellen', '.']","[5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 158,"['Maar', 'net', 'als', 'het', 'hof', 'van', 'beroep', 'in', 'Gent', 'oordeelde', 'ook', 'dat', 'in', 'Antwerpen', 'dat', 'de', 'fax', 'uit', 'het', 'dossier', 'geweerd', 'moest', 'worden', 'omdat', 'hij', 'onder', 'het', 'beroepsgeheim', 'van', 'advocaten', 'valt', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 159,"['Sybille', 'Decoo']","[1, 3]"
 160,"['Zo', 'dook', 'het', 'dossier', 'op', 'in', 'de', 'beruchte', 'Atoma-schriftjes', 'van', 'Leo', 'Delcroix', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 1, 3, 5]"
 161,"['Antwerpse', 'hof', 'van', 'beroep', 'laat', 'zaakvoerster', 'van', 'tuincentrum', 'Floralux', 'ongestraft']","[8, 5, 5, 5, 5, 5, 5, 5, 6, 5]"
 162,"['Concurrent', 'Dadiflor', 'put', 'moed', 'uit', 'het', 'arrest', 'door', 'in', 'de', 'veroordeling', 'een', 'bijkomend', 'argument', 'te', 'zien', 'voor', 'de', 'vernietiging', 'van', 'de', 'gewestplanwijziging', 'door', 'de', 'Raad', 'van', 'State', '.']","[5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 4, 4, 5]"
 163,"['De', 'Gentse', 'procureur-generaal', 'Frank', 'Schins', 'oordeelde', 'zelfs', 'dat', 'er', 'in', 'dit', 'dossier', 'sprake', 'was', 'van', 'overlobbying', '.']","[5, 8, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 164,"['Christiane', 'Vandenbussche', 'besluit', 'dat', 'het', 'hof', '""', 'de', 'politieke', 'zeden', 'van', 'toen', '""', 'heeft', 'veroordeeld', 'maar', 'ze', 'vindt', 'nog', 'steeds', 'dat', 'ze', '""', 'niets', 'verkeerds', '""', 'gedaan', 'heeft', '.']","[1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 165,"['Vorig', 'jaar', 'gaf', 'toenmalig', 'CVP-minister', 'Luc', 'Martens', 'toe', 'dat', 'hij', 'binnen', 'de', 'Vlaamse', 'regering', '""', 'aandacht', '""', 'had', 'gevraagd', 'voor', 'de', 'zaak', '.']","[5, 5, 5, 5, 8, 1, 3, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 166,"['-DOCSTART-', 'Voor', 'het', 'eerst', 'in', 'deze', 'Giro', 'kwam', 'de', 'leider', 'gisteren', 'heel', 'even', 'in', 'de', 'problemen', '.']","[5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 167,"['Op', 'Abetone', 'had', 'Casagrande', 'verleden', 'week', 'maandag', 'geïmponeerd', 'en', 'ook', 'in', 'de', 'Dolomieten', 'had', 'de', 'leider', 'geen', 'krimp', 'gegeven', '.']","[5, 7, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5]"
 168,"['Hij', 'geraakte', ',', 'in', 'het', 'wiel', 'gevolgd', 'door', 'Tonkov', ',', 'opnieuw', 'bij', 'Garzelli', 'en', 'co', 'en', 'spurtte', 'boven', 'naar', 'een', 'derde', 'plaats', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 169,"['Het', 'verschil', 'tussen', 'de', 'leider', 'en', 'Garzelli', 'bedraagt', 'nog', 'slechts', '25', 'seconden', '.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
 170,"['Integendeel', ',', 'Stefano', 'Garzelli', 'en', 'Gilberto', 'Simoni', 'maakten', 'duidelijk', 'dat', 'ze', 'Casagrande', 'vandaag', 'en', 'morgen', 'het', 'leven', 'nog', 'zuur', 'kunnen', 'maken', '.']","[5, 5, 1, 3, 5, 1, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 171,"['Later', 'was', 'dat', 'ook', 'het', 'geval', 'met', 'Ivan', 'Gotti', '.']","[5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
 172,['Pratonevoso'],[7]
 173,"['Hij', 'voelt', 'nu', 'pas', 'echt', 'de', 'hete', 'adem', 'van', 'Stefano', 'Garzelli', 'in', 'de', 'nek', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
 174,"['Met', 'bijzonder', 'veel', 'interesse', 'wordt', 'uitgekeken', 'naar', 'de', 'koninginnerit', 'van', 'vandaag', 'met', 'de', 'beklimmingen', 'van', 'de', 'col', ""d'Agnelli"", '(', '2748', 'meter', ')', 'en', 'de', 'Izoard', '(', '2361', ')', 'en', 'de', 'klimtijdrit', 'van', 'morgen', 'over', 'de', 'Montgenèvre', 'en', 'Sestrière', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 7, 5]"
 175,"['Dankzij', 'de', 'steun', 'van', 'Buenahora', 'herstelde', 'Casagrande', 'even', 'later', 'wel', 'het', 'probleem', '.']","[5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5]"
 176,"['Voor', 'Di', 'Luca', 'werd', 'het', 'woensdag', 'te', 'veel', '.']","[5, 1, 3, 5, 5, 5, 5, 5, 5]"
 177,"['De', 'Morgen']","[6, 4]"
 178,"['Casagrande', 'voelt', 'hete', 'adem', 'van', 'Garzelli']","[1, 5, 5, 5, 5, 1]"
 179,"['En', 'zeggen', 'dat', 'Casagrande', 'aan', 'de', 'vooravond', 'van', 'de', 'rit', 'naar', 'Pratonevoso', 'optimistische', 'taal', 'sprak', '.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5]"
 180,"['Meer', 'duidelijkheid', 'zullen', 'we', 'vandaag', 'en', 'morgen', 'in', 'de', 'twee', 'aartsmoeilijke', 'Alpenritten', 'krijgen', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5]"
 181,"['Garzelli', 'en', 'Piepoli', 'niet', '.']","[1, 5, 1, 5, 5]"
 182,"['De', 'Giro', 'winnen', '.']","[5, 8, 5, 5]"
 183,"['""', 'Maar', 'ik', 'heb', 'veel', 'geleerd', 'in', 'deze', 'Giro', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 8, 5]"
 184,"['Rozetruidrager', 'heeft', 'Giro', 'nog', 'niet', 'gewonnen']","[5, 5, 8, 5, 5, 5]"
 185,"['Gonzales', 'de', 'Galdeano', ',', 'die', 'gekend', 'staat', 'als', 'een', 'betere', 'tijdrijder', ',', 'maakte', 'er', 'tussen', 'Genua', 'en', 'Brescia', 'een', 'ware', 'tijdrit', 'van', '.']","[1, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 7, 5, 5, 5, 5, 5]"
 186,"['(', 'TL', ')']","[5, 1, 5]"
 187,['Sport'],[8]
 188,"['Francesco', 'Casagrande', 'zal', 'na', 'gisteren', 'alvast', 'een', 'stuk', 'minder', 'gerust', 'zijn', '.']","[1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 189,"['Voortgaande', 'op', 'het', 'solide', 'klimwerk', 'van', 'de', 'Italiaan', 'geraakte', 'iedereen', 'er', 'steeds', 'meer', 'van', 'overtuigd', 'dat', 'Casagrande', ',', 'die', 'de', 'Italiaanse', 'ronde', 'als', 'hoofddoel', 'had', 'gesteld', 'en', 'daar', 'ook', 'heel', 'veel', 'opofferingen', 'voor', 'gedaan', 'had', ',', 'zijn', 'doel', 'zou', 'realiseren', '.']","[5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 190,"['Onder', 'de', 'bruuske', 'tempoversnellingen', 'van', 'Gilberto', 'Simoni', 'op', 'de', 'steilste', 'gedeelten', 'van', 'de', 'Pratonevoso', 'moest', 'Casagrande', 'passen', '.']","[5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 7, 5, 1, 5, 5]"
 191,"['Want', 'hoe', 'hard', 'er', 'in', 'de', 'groep', 'door', 'de', 'sprintersploegen', 'ook', 'gejaagd', 'werd', 'achter', 'de', 'Spanjaard', ',', 'aan', 'de', 'finish', 'hield', 'hij', 'nog', 'bijna', 'een', 'halve', 'minuut', 'over', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
 192,"['Vooral', 'voor', 'Garzelli', 'moet', 'de', 'ritwinst', 'een', 'opsteker', 'zijn', '.']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
 193,"['En', 'de', 'Spanjaard', 'uit', 'de', 'Vitalicioploeg', 'hield', 'woord', '.']","[5, 5, 8, 5, 5, 8, 5, 5, 5]"
 194,"['Op', 'Pratonevoso', 'geraakte', 'al', 'heel', 'vroeg', 'Dario', 'Frigo', 'in', 'de', 'problemen', '.']","[5, 7, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5]"
 195,"['Het', 'beloven', 'nog', 'spannende', 'slotdagen', 'te', 'worden', 'in', 'de', 'Ronde', 'van', 'Italië', '.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 2, 2, 5]"
